Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,baseline_target,0.5p_target,1p_target
2010-10-19,-7.5631284958450316,-0.055116078858050074,-3.0602943495495776,1.112133865191533,-0.581244545234688,-0.1780345616130439,-0.6912965731129119,-0.38427652651645294,-0.15641457861298605,0.030351847273270935,-7.646547210432462,-8.024063881761021,-9.03869423616794,-13.056355038079912,-1.4420534677735466,-1.9116576928479734,-2.5004147129216054,-1.1617136333715128,1.0251176804676432,-1.9710288429998535,-0.17322268260906465,2.3768248969430172,2.8244361569620966,-1.8572784716464181,0.49513573591326826,3.552067428370042,0.016824031251593846,-2.3564015475440923,-2.8351161015042607,-1.3514976514813941,-1.239364171002181,-1.370341599210521,-2.9146615451152584,-1.0226790890108468,-1.869598317941135,-1.0910371668994319,-1.0343778017505452,-0.6808661335285502,-3.1674679997760316,1.4384436974212313,-2.8709875302170516,2.4909897486908164,-2.5499467635527138,-3.521385110293942,2.0124500815330553,2.371567506888763,2.6454424131164602,-1.2877115677646325,-2.2491175349759818,1.5252749577275988,2.3739820876607998,4.29614248525743,3.9643725757930968,3.6235224879447325,0.058631714017284654,-0.2590599287121518,-0.26473724638609025,-3.393630687822907,-1.801261532547784,-1.108989926040739,-1.9366707212397611,-2.010573016342275,-0.7247922420994871,-2.02516033094963,-3.177156207445972,-1.085383797869048,-1.6713665669909061,1.5959587817593524,-2.0281563311961546,-2.1532343358923884,0.7725032652036503,0.26503850525069655,-2.885727639222702,-1.6877567536536797,-1.9577170598402966,-2.512805252971325,2.9469847633152004,4.084703836922389,4.087215331571721,-1.7234642101231692,-3.0304453336951314,-3.179746375095143,1,1.0,1.0
2010-10-20,-7.443023821950675,-0.07779170178579775,1.9821835902780922,-2.8993420346166214,1.0303131351036245,-0.6455176208380086,-0.3193449992525407,0.13800850960696845,0.4604089480273072,0.5888550704956279,-7.630286781793035,-8.005568542079157,-9.020602340266672,-13.046166894826516,-1.4420534677735466,-1.9116576928479734,-2.5673081297911637,-1.1617136333715128,1.0483778028332884,1.245295023378455,0.08167662950034126,2.352713094182622,2.8009503563090967,1.2416858589919684,-0.8754397347810509,-2.2100045217121953,0.32413281778489683,0.19554765114756542,-0.15988493490496267,-0.24652710346876283,0.5463036248359959,0.7073804877992819,0.6641695397390934,2.930841277314773,1.3730126317316713,0.49054898472127234,0.4628079633183756,0.4162617111891796,1.7258483088677863,-1.195965227489826,1.0630271584607094,0.026627790862742202,1.076683540364584,2.083191715619429,2.0432344109146356,2.4040809323864325,2.7104003154125316,-1.2877115677646325,-2.3890016743464395,1.5252749577275988,2.311664294161254,4.29614248525743,3.937789370108897,3.597925787235763,-0.5813198612000698,-0.5804358116259379,0.043428197526131675,2.9142502472769376,1.2835860539034043,0.49681018143177447,0.5825297918466525,1.1854893770332238,0.5412496595345523,1.8426931598629561,3.411738291460967,0.38843670578570877,0.42596493004415864,-1.3298553266505762,1.072752219548441,0.9755967451285407,0.1893838736815192,-1.311984627320724,2.0525245884612175,0.6906391845154857,0.7912227909380525,1.511489146908129,-2.2259944790481794,-3.1415379880096865,-3.2037453722853138,1.7627810864655775,1.8029231732110274,1.1368158818317293,1,0.0,0.0
2010-10-21,-7.407182115171187,-0.18448859391273634,0.40716207275062277,1.9222073150771655,-2.4727804659047035,1.0979858933032314,-0.04279543197299436,0.42292957957705196,0.814008970617885,1.0274519213036963,-7.610293107706496,-7.985163493132875,-9.001514446621824,-13.035419559589123,-1.5097534311271374,-1.9778754032862211,-2.5004147129216054,-1.0603782936304407,1.1879385370271633,-1.1262046881746062,0.12313670476435075,2.400936699703412,2.8714077582680955,-1.3264533898965523,0.3321662024013879,0.8706102796749882,-0.10042951485383655,-0.36470364310858505,3.3929537751378063,0.24345057541574786,0.7057161144673155,-1.1257533031887181,0.2672756452868488,1.0852181200980522,0.4397334753399238,1.4393789825500432,0.5543648682983859,1.3747217351758318,0.10406103962529584,0.3735529529976919,-0.06534594795399772,-1.198515134744522,-0.7542481323137238,-0.39443023544832,2.258724716585691,2.6316749108701116,2.87279507115271,-1.2877115677646325,-2.1092333956055245,1.595608613102018,2.2181876039119364,4.350648045209698,4.0441221928456885,3.700312590071636,0.7362274988639468,0.7078930016404072,0.4654205162736581,-1.4626467280984652,-1.0211851313762192,1.3916453558248545,-0.3198703919454957,-0.7481505967057773,1.2044144651523823,0.08109652048296623,-0.7421299795890595,0.6672676118825547,-0.8622108968384891,0.414380007209189,0.48357959490696756,-0.4835215955398733,-1.7790858298204626,-0.15497268081103852,-1.5749569861954886,-2.41047375143989,-0.7025407506169751,-0.0648473691736848,1.517608920030582,0.7042924069541644,0.8300851202266538,-2.072088739782044,-2.384037387482757,-1.9353320307558648,0,0.0,0.0
2010-10-26,-7.385928446848595,-0.1057328939185211,-0.15983408878239094,0.2990076747612024,-0.3265999923649105,0.4404842125346059,0.9283236246713183,0.17742865808811195,0.25732731661889935,0.3649263159911918,-7.56477978639641,-7.9322954236749945,-8.947443864364862,-13.00336210139972,-1.4420534677735466,-1.9116576928479734,-2.5004147129216054,-0.7563722744072223,1.4205397606836214,0.24274214160506302,0.007887168370096644,2.56971931902618,2.9418651602270964,1.2256663721176757,0.7768107137426197,1.0034705462539826,0.1784817638845073,-0.305867057542537,0.34311170009746855,0.5931131368178251,-0.3690473287888767,0.07526757831069003,2.6207524786266467,0.4165762120156976,0.46976802259212447,-0.7598076696147394,-1.1758635752913473,-0.6625803752047579,-0.22159187685053774,-0.25534975005681493,0.18538938733128885,-0.6164982497037903,-0.292333797586186,-0.5614857108839806,2.5357836810199057,2.924295740349128,3.1975845826330653,-1.2877115677646325,-2.2491175349759818,1.3142739916043413,2.0000753266635254,4.432406385138102,4.097288604214086,3.7515059914895734,0.058631714017284654,0.9852415663155019,0.7265282637914473,-0.9316261391742436,-0.019496116235459836,-0.9128616686395159,0.056129684634566065,-0.07248789323835636,-0.49569894561332756,-0.11038137510181524,-1.5810885959095082,-1.1783274332346634,0.018150472287340503,-0.7784518985271665,-0.2761430000254582,0.32877108895594476,0.3236780365775252,-0.6542312604693273,-0.8738471020181422,1.6038906635362422,-0.391340012793011,-0.23175358852352393,2.720099708825578,1.9535748919424214,2.0076629658667935,2.535223671788182,0.6349815431227611,0.02202803169445891,0,0.0,0.0
2010-10-27,-7.426021975898277,0.003230424553548869,-0.9846997425364337,-0.125961079658465,0.3202360398766547,-0.37002411650859546,-0.27521763887737044,-0.40451402065616493,-0.008791619819680602,0.2930784783493113,-7.560212847069782,-7.920798483477316,-8.93212140231786,-12.99338790517201,-1.4420534677735466,-1.9116576928479734,-2.5004147129216054,-0.5790354298603451,1.6066207396087877,-0.46586578938207507,0.03528070832881366,2.617942924546969,3.0358083628390964,-0.7951543108579657,0.49086426203275474,1.0517586873969116,0.9920865097196927,-0.1496485843929471,-1.4445756151548848,-0.45436346399751176,-0.6327080394827583,0.5583062147721036,0.4099594818112694,-0.5471666391594635,-1.3936457538147,-1.3973609926088786,-1.5762017097800496,-1.0320885845096797,-0.7234039975914003,-2.4078506852137074,0.15591443020441775,-2.4784822932499773,-0.5553011778717412,-1.3376342836457595,2.7820583160725416,3.1844031443304766,3.457416191817348,-1.2877115677646325,-2.2491175349759818,1.4549413023531796,1.8754397396644336,4.54141750504264,4.203621426950877,3.853892794325447,0.058631714017284654,0.045835139782358224,0.6888770789813419,-2.235040311988242,-0.3075925143954128,-1.3664082638798443,-1.8539507043921473,-0.4192095437019014,-1.1588637512311577,-1.1635098008181135,-1.3969269484245317,-1.510268988111861,-0.7327459896141023,-2.5339403635731235,-1.2994428217711746,0.34381354607623765,-0.7259368681623107,0.3522106382069058,-0.03556354484957554,-1.9374226256161888,-0.4224600865754074,-0.8622881949562495,1.1319043273982248,1.488155926946796,1.4564563147160896,0.457148044017635,-0.8855462394449818,-1.3390501574266271,0,0.0,0.0
2010-10-28,-7.437470792769717,-0.04567549705565166,-0.4618344707651884,-0.9146864848862102,-0.050875581236964,0.3297714347431572,-0.6251545981801345,-0.4570257787158332,0.019299755051469053,0.42580382011491263,-7.558613128463248,-7.911569161766609,-8.917944599264512,-12.983723957516414,-1.4420534677735466,-1.9778754032862211,-2.5004147129216054,-0.8577076141482951,1.467060005414913,0.07877557002695106,0.16550454962578595,2.642054727307364,3.059294163492096,-0.08962957836742072,-0.07363455641958216,0.08901310068975773,0.3891123271976393,-0.8019856683314442,-0.5177859957716264,-0.3159387291438585,-0.10671024391106947,-0.2939980991182209,0.7098536029669217,0.41596461851189903,0.822480536425944,0.42635588273104563,0.6336337961657835,0.2894289398972595,-0.016237934065542546,0.13203654314518942,0.04266726531904622,-0.331293856489354,-0.6326538344412801,0.3344464724074194,2.5973523397830647,3.0218360168421343,3.262542484929135,-1.4578496246454518,-2.2491175349759818,1.4549413023531796,2.0935520169128448,4.568670285018774,4.256787838319272,3.8794894950344143,0.058631714017284654,-0.8231158045580443,-0.9178640066947795,1.0959070185364208,0.109039199866673,0.5458422457820803,0.16140970607698335,0.03864084088457472,0.3845016145703379,-0.6656672722976815,2.368155622379433,0.6008793009071152,1.0085570125538987,0.11054546518200412,-0.05907940147333656,-0.07737525329196426,6.349245082306213,-0.40856434032001065,1.2294825505138975,1.3410844825230748,-1.0241148463684044,-0.15757304659026208,-1.1369462174979943,-2.725110493013601,-2.65253872113461,1.4483354322634552,1.4429914758882285,1.94050014588418,1,0.0,0.0
2010-11-02,-7.368045223894065,-0.10002118851080398,0.8407710185397113,-0.11386531318366566,-0.06292470662100375,-0.34454385642690777,-0.2694113220322119,0.4796752756600001,0.02671602709303195,0.11244470682761673,-7.540359590399403,-7.880445548070828,-8.874721915943443,-12.953768797768907,-1.5097534311271374,-1.9778754032862211,-2.6342015466607225,-1.0603782936304407,1.327499271221038,0.43919890601073464,0.049798915233224265,2.2803776859014357,2.730492954350096,0.019020020120081072,0.18182622531727854,-1.0882191769743144,1.2300277577554435,1.353620846095696,0.9573853626499733,-0.17711367968759437,0.29896138916453646,-1.2796168877201033,1.4499875165777292,0.0012549788157484522,1.334148137529638,0.6027182213680139,1.358707995851654,0.6870777068964433,1.2134119568747503,-0.01869194644171506,1.5262387056691855,-0.5471161216371875,2.0424775147962846,1.440589057225467,2.443430692875168,2.826755463856123,3.132626680336994,-1.2877115677646325,-2.3890016743464395,1.5252749577275988,1.8442808429146613,4.24163692530516,3.8846229587405023,3.546732385817827,0.058631714017284654,0.045835139782358224,-0.15674764625254778,1.9970328664078274,0.3306518138358676,0.5335842296945038,0.9961298760847204,0.42092368626745763,0.7462278721800635,0.8087125237051359,2.14306916434224,1.4639273435878286,0.3288662496258686,-0.024492109052300284,-0.10559302973450549,1.291488344654692,0.2777352966394179,0.019371585101379832,0.7569954546552511,0.776051193344765,1.911545447104323,1.2889475211083434,-2.770518609823272,-1.8432640330218897,-1.8507835921881322,-1.02621515080542,0.8773845229524013,0.6312725544438974,1,0.0,0.0
2010-11-03,-7.343522666973491,-8.488620518045453,0.19582840171339586,0.8308040191838005,-0.04031273524325206,-0.08476049057980543,0.20951617518425666,-0.031487523514938484,-0.17249694358214096,0.12315874743528896,-7.524834576182655,-7.865436507718322,-8.858325666066644,-12.942767596414562,-1.5097534311271374,-1.9778754032862211,-2.6342015466607225,-1.1617136333715128,1.4205397606836214,0.20318240917998576,0.031453301616980164,2.56971931902618,3.012322562186097,-0.34204203659073834,0.10801639231881525,-0.7657438371989087,-0.798758772810862,0.8529400523566328,1.9383815266265638,0.7393728154531253,0.5404680921512839,1.5378710346939353,-1.459316735808393,1.23238280339662,0.1505290630120781,-0.9365352804053977,-0.3248222032607128,-0.8605304211299725,0.45698220020018576,2.361577024021436,0.19731469294916773,-0.862844522191787,0.18940139559341607,0.3785141808596508,2.566568010401486,2.9568091658467974,3.262542484929135,-1.2877115677646325,-2.3890016743464395,1.5252749577275988,2.0935520169128448,4.568670285018774,4.203621426950877,3.853892794325447,0.058631714017284654,0.045835139782358224,-0.3638861279840573,0.934991688559384,0.4237291117029292,-0.9251196847270923,-1.1169905542952265,0.32757554960419555,-1.0382883320279157,0.15768767871687883,1.4882721955067677,-0.36839003933430153,-0.8881038782833663,1.6859838312488884,1.2898158181005626,0.7650023454444397,-0.38313334708566404,1.0337382231372683,2.9670157417360175,-1.0438816101714194,0.29330161041970987,0.4729615598424635,-1.5907163264772382,-0.8389388980313298,-0.7483702898867248,-0.03502776255959986,-0.25382938291925283,-0.7686935829377911,1,1.0,1.0
2010-11-04,-7.1395159195449756,-0.14096902040284812,3.4627106993627614,0.21411859351488746,0.7846367785861947,-0.06029717037739421,1.8071903773588227,0.8418818638745295,0.7016467643201754,0.9880962930291506,-7.47405538549027,-7.830961034005309,-8.832864994182373,-12.928115993674128,-1.5097534311271374,-1.9778754032862211,-2.5673081297911637,-1.3390504779183903,1.09489804756458,0.9983575419794689,0.40717048504723086,2.4973839107449933,2.8714077582680955,0.5953037137022756,0.5621176655463943,0.0010068024819350914,-0.1945320878459291,1.392407352355058,0.0844340746274419,3.0422770743036645,1.0606519011435336,4.5032484351218205,0.23996244588097318,2.5771787071397,2.109301208302997,2.2055096304075725,2.540671601126726,1.9009642114816923,3.3492333509680097,1.890751579795585,2.0016817296217724,2.9293494429284817,2.5873478521765434,3.677827889821637,2.1355873990593732,2.5016212088794374,2.7753582177086025,-1.2877115677646325,-2.2491175349759818,1.3142739916043413,2.3428231909110275,4.377900825185832,4.0441221928456885,3.700312590071636,0.7785772355608521,-0.2949299363614114,-0.6950583614530683,1.3533715464996798,0.7517157803773371,2.1516423532545934,2.4249301670889554,0.8565483240293476,2.0002122318937787,3.336220745424251,0.7516256055668615,2.446474346024333,2.2384736311855726,2.124855947510378,0.31302962461601486,1.2012336019329344,0.11163462147856841,0.46315698924208115,1.5038298964963377,4.337074946073184,2.150132679436029,3.0507353920233125,-3.26966572970044,-1.9657427080207386,-1.9259481355268644,2.548895221970883,4.476701496180391,4.31266498978093,1,0.0,0.0
2010-11-05,-7.13093610789129,-0.2780262210003604,-0.09850261149334169,3.337867354683639,0.24610512030072912,0.8321948538912045,1.838624074375839,0.9561313319397229,0.868094229863636,0.80382725632455,-7.4309073932620135,-7.798890131615974,-8.807994520032357,-12.913452051236058,-1.5097534311271374,-1.9778754032862211,-2.6342015466607225,-1.187047468306781,1.2111986593928097,0.10118153933861805,0.21120725572648488,2.56971931902618,3.059294163492096,1.455040787598896,-0.5274946053798399,-1.22500193267236,-0.7230000020599365,-0.3926127191710718,0.8147527636952802,1.390859157619086,-0.3058035032546971,2.230792270730163,-1.216648691479665,4.44606289680176,0.8808525313331357,-0.2006783704047872,0.16163875335950792,0.13954763480084162,0.502335551586384,1.607446346487168,-0.10944700881092456,2.165599345802069,0.30804153051982025,0.1877244259926532,2.2895090459672716,2.664188336367781,2.9702319245968156,-1.2877115677646325,-2.3890016743464395,1.6659422684764371,2.4362998811603456,4.623175844971044,4.256787838319272,3.9050861957433822,-0.6189640708293774,1.8012915928197473,0.719021670132796,0.27523883565353296,-0.02392836851484373,-0.26318681599796473,0.6502098056310636,0.0964277826284989,0.13129323424353004,-0.45504158715442194,-2.4405096175060654,-0.009893160066928251,0.7172609712990288,0.9882896977049827,0.18899328258623108,-0.19771491025430765,0.6700156145724878,2.388868653638338,0.08636860892039779,1.7944251447707886,0.4177819055492956,0.30605534049262434,1.0184618001534138,2.2475237119396585,2.23315659588299,0.8467872242246124,1.0389865095054946,0.17757982473686873,0,0.0,0.0
2010-11-08,-7.165514690388134,-0.28262449157295344,-0.8687067185041977,-0.06731674884184255,2.9739750040338646,0.24957106688538674,1.539184846077563,0.6202759023724662,0.3923479329524925,0.6555011802071639,-7.402058421371473,-7.773415392578635,-8.7857447384066,-12.899571305618336,-1.5774533944807283,-1.9778754032862211,-2.6342015466607225,-1.111045963500977,1.2577189041241013,0.028074310073890055,0.019794343800131516,2.5938311217865744,3.059294163492096,-0.6906281827308207,0.5313411114349189,-0.49330533090106543,-0.36774553545722144,0.3089065196845662,0.47937598184667424,-0.24100913174349525,-0.7257652418846839,-1.1261469628507264,-0.3088563908979725,-0.5460918027302323,0.4267500204859345,-0.29589263701041185,-0.7109722948987887,-0.27137944223543614,-0.6178274204168499,0.3205443271296678,-0.14292956915389454,1.4799028843049553,-0.12146164004173914,-0.6128071932508579,2.381862034112009,2.7292151873631183,3.0351898268928865,-1.1175735108838134,-2.2491175349759818,1.595608613102018,2.3739820876607998,4.623175844971044,4.256787838319272,3.9306828964523524,0.058631714017284654,0.9605203441072869,0.3627996575806162,-0.5132462812339476,0.09574244302852133,-0.27544483208554116,0.09372969229257225,0.016415094059988505,-0.10985760416295365,-0.49333716627137825,-1.7038630275661593,-0.39494536372447736,0.2835535320973333,0.3356080889058447,0.09596602606389322,-0.25788473873547935,1.2849415183594624,0.5107054254000134,-1.864545851399175,1.196541082965833,-0.29797979144582176,-0.5284757562565712,1.268035360091998,1.512651661946566,1.6067854013935545,0.7921010234938087,2.6770430095663964,1.525695364437754,0,-1.0,0.0
2010-11-09,-7.221309764822319,-0.19159475570142853,-1.2505253599418071,-0.803775520819453,0.00033663719589518894,3.2007845334802303,0.6790558975700904,0.30384366200846114,0.8270902737596575,0.4022030129565995,-7.388868607001809,-7.756081759516836,-8.767022437672956,-12.886856986047789,-1.6451533578343192,-1.9778754032862211,-2.6342015466607225,-0.7563722744072223,1.536840372511851,-0.10105267521874174,0.37043568961134965,2.9313963604321076,3.3411237713280966,-0.9362757547100238,-0.15636823738568636,1.0879963947215419,1.411295188651504,-0.7645464661032498,-1.0547448297348732,-0.7119286169338571,-0.12656003258295412,-1.5167291317527143,0.35374160638931423,-2.335085933659733,0.4097868687410456,0.8244741474504431,0.4526637856300878,0.4532799277814776,-1.7171636309896852,-1.3749786958526757,-1.206473310634265,-1.3555405646660244,-1.7110481969863998,-1.9557135747353398,2.7820583160725416,3.119376293335139,3.4249372406693133,-0.9474354540029939,-2.1092333956055245,1.4549413023531796,2.3739820876607998,4.950209204684655,4.575786306529647,4.263440005668939,0.058631714017284654,1.4587635044222078,1.4942601973887575,-1.623562058075502,-0.14803143233759267,0.7174544710081504,1.5751699940180157,-0.2636293159297978,0.4447893241719589,-1.0869186425842008,-2.133573538364438,0.4415473545660603,0.354759231070746,-1.026020784623391,0.37504779563090684,-0.7392433665848529,0.9810126233842911,-0.3134674680041461,-2.0169610436116416,3.5420862485083524,-1.3768090159022304,-1.6040936142888678,0.3604951421335104,1.3411815169481778,1.35623692359778,-1.5115551822913043,-2.2150898560863412,-1.624228444671045,1,0.0,0.0
2010-11-10,-7.211755180324885,-0.0895601755368371,-0.07977097530373665,-1.1688653525039494,-0.6427892536126721,-0.016319641952590246,0.5665673206610766,0.5660128242049545,0.34011479012997353,0.1609143656852991,-7.376293622249476,-7.739420298050205,-8.748579701719512,-12.874093084967086,-1.5774533944807283,-1.9778754032862211,-2.6342015466607225,-0.8577076141482951,1.3740195159523296,0.2907499271595261,-0.18311478792114314,2.907284557671713,3.317637970675097,-1.1513459107939343,0.7425801605314333,0.663617217118544,-2.100441815652243,0.43353259159551993,1.4482131990501272,-0.5799966408220029,-0.8094836931436633,1.321962053315137,-0.19841312268692302,1.0283904119038965,0.6876399144383258,-2.0151739511957554,-1.4659862212714918,-1.4005334673432734,0.586357022667863,-1.1684011261297513,0.726801329993507,-1.1116789541549992,1.1597778499247247,0.7860364334497421,2.5357836810199057,2.89178231485146,3.1975845826330653,-1.1175735108838134,-2.2491175349759818,1.4549413023531796,2.560935468159437,4.922956424708521,4.54920310084545,4.212246604251002,0.058631714017284654,-0.4579045384487538,-0.32539973506856806,0.40397109963516253,0.2331422636894219,-1.8322128752077491,-1.4553906232172822,0.4698203292815473,-1.3517844219563444,-0.45504158715442194,0.03544142090306376,-1.3774923661609817,-0.4608696844428903,-1.4761460320710724,1.7859611862196978,-0.333097024336944,-1.4504185364170796,0.9148671327424376,0.985618242973951,-4.624615826475825,0.6874892116633978,0.23187479855936255,0.5873801966231322,0.6063094669550853,0.6547011857696118,-1.0057078255313687,1.1050964130953966,1.2664423760337375,0,-1.0,0.0
